id,parts,grfsm_array_id,id_in_matlab
93915,"9,9,7,-12,17,9,1",587,93915
93916,"9,12,7,-12,17,9,5",587,93916
93917,"5,11,5,-12,21,-1,-9",587,93917
93918,"14,11,5,-12,21,-1,1",587,93918
93919,"9,6,5,-12,21,-1,1",587,93919
93920,"-1,2,5,-12,21,3,-9",587,93920
93921,"-1,12,-1,10,21,3,-9",587,93921
93922,"-1,11,5,-12,21,4,-9",587,93922
93923,"-1,13,-1,10,21,-15,-9",587,93923
93924,"-1,13,7,-2,21,-15,-9",587,93924
93925,"-1,2,5,-12,21,9,-14",587,93925
93926,"9,3,5,-12,21,9,1",587,93926
93927,"5,-12,-7,12,-12,-12,-9",588,93927
93928,"14,-12,-7,12,-12,-12,1",588,93928
93929,"9,-2,-7,12,-12,-12,1",588,93929
93930,"-1,-12,-7,12,-12,-9,-9",588,93930
93931,"-1,8,-7,12,-12,11,-9",588,93931
93932,"-1,8,-7,12,-12,13,-14",588,93932
93933,"9,-1,-7,12,-12,13,1",588,93933
93934,"9,8,-7,12,-12,13,5",588,93934
93935,"-1,-12,-7,12,-22,-9,-9",589,93935
93936,"-1,-12,5,12,-22,1,-9",589,93936
93937,"5,-12,5,12,-22,8,-9",589,93937
93938,"14,-12,5,12,-22,8,1",589,93938
93939,"9,-2,5,12,-22,8,1",589,93939
93940,"-1,8,5,12,-22,2,-9",589,93940
93941,"-1,8,5,12,-22,12,-14",589,93941
93942,"9,-1,5,12,-22,12,1",589,93942
93943,"9,8,5,12,-22,12,5",589,93943
93944,"5,13,5,-12,21,-1,-9",589,93944
93945,"14,13,5,-12,21,-1,1",589,93945
93946,"9,-11,5,-12,21,-1,1",589,93946
93947,"-1,12,5,-12,21,3,-9",589,93947
93948,"-1,13,5,-12,21,4,-9",589,93948
93949,"-1,12,5,-12,21,9,-14",589,93949
93950,"9,9,5,-12,21,9,1",589,93950
93951,"9,12,5,-12,21,9,5",589,93951
93952,"5,-12,5,-12,25,-1,-9",589,93952
93953,"14,-12,5,-12,25,-1,1",589,93953
93954,"9,-2,5,-12,25,-1,1",589,93954
93955,"-1,8,5,-12,25,3,-9",589,93955
93956,"-1,-12,5,-12,25,4,-9",589,93956
93957,"-1,8,5,-12,25,9,-14",589,93957
93958,"9,-1,5,-12,25,9,1",589,93958
93959,"9,8,5,-12,25,9,5",589,93959
93960,"5,-12,-7,13,-12,-12,-9",589,93960
93961,"14,-12,-7,13,-12,-12,1",589,93961
93962,"9,-2,-7,13,-12,-12,1",589,93962
93963,"-1,-12,-7,13,-12,-9,-9",589,93963
93964,"-1,8,-7,13,-12,11,-9",589,93964
93965,"-1,8,-7,13,-12,13,-14",589,93965
93966,"9,-1,-7,13,-12,13,1",589,93966
93967,"9,8,-7,13,-12,13,5",589,93967
93968,"-1,-12,5,-12,13,1,-9",589,93968
93969,"-1,8,5,-12,13,2,-9",589,93969
93970,"5,-12,5,-12,13,8,-9",589,93970
93971,"14,-12,5,-12,13,8,1",589,93971
93972,"9,-2,5,-12,13,8,1",589,93972
93973,"-1,8,5,-12,13,12,-14",589,93973
93974,"9,-1,5,-12,13,12,1",589,93974
93975,"9,8,5,-12,13,12,5",589,93975
93976,"5,13,5,-24,8,-1,-9",589,93976
93977,"14,13,5,-24,8,-1,1",589,93977
93978,"9,-11,5,-24,8,-1,1",589,93978
93979,"-1,12,5,-24,8,3,-9",589,93979
93980,"-1,13,5,-24,8,4,-9",589,93980
93981,"-1,12,5,-24,8,9,-14",589,93981
93982,"9,9,5,-24,8,9,1",589,93982
93983,"9,12,5,-24,8,9,5",589,93983
93984,"5,-12,5,-24,13,-1,-9",589,93984
93985,"14,-12,5,-24,13,-1,1",589,93985
93986,"9,-2,5,-24,13,-1,1",589,93986
93987,"-1,8,5,-24,13,3,-9",589,93987
93988,"-1,-12,5,-24,13,4,-9",589,93988
93989,"-1,8,5,-24,13,9,-14",589,93989
93990,"9,-1,5,-24,13,9,1",589,93990
93991,"9,8,5,-24,13,9,5",589,93991
93992,"-1,8,5,24,-9,2,-9",589,93992
93993,"-1,8,5,24,-9,12,-14",589,93993
93994,"9,-1,5,24,-9,12,1",589,93994
93995,"9,8,5,24,-9,12,5",589,93995
93996,"5,-12,-7,25,-12,-1,-9",589,93996
93997,"14,-12,-7,25,-12,-1,1",589,93997
93998,"9,-2,-7,25,-12,-1,1",589,93998
93999,"-1,8,-7,25,-12,3,-9",589,93999
94000,"-1,-12,-7,25,-12,4,-9",589,94000
94001,"-1,8,-7,25,-12,9,-14",589,94001
94002,"9,-1,-7,25,-12,9,1",589,94002
94003,"9,8,-7,25,-12,9,5",589,94003
94004,"5,-12,-7,24,-9,-12,-9",589,94004
94005,"14,-12,-7,24,-9,-12,1",589,94005
94006,"9,-2,-7,24,-9,-12,1",589,94006
94007,"-1,-12,-7,24,-9,-9,-9",589,94007
94008,"-1,-12,5,24,-9,1,-9",589,94008
94009,"5,-12,5,24,-9,8,-9",589,94009
94010,"14,-12,5,24,-9,8,1",589,94010
94011,"9,-2,5,24,-9,8,1",589,94011
94012,"5,-12,-7,13,-24,-1,-9",589,94012
94013,"14,-12,-7,13,-24,-1,1",589,94013
94014,"9,-2,-7,13,-24,-1,1",589,94014
94015,"-1,8,-7,13,-24,3,-9",589,94015
94016,"-1,-12,-7,13,-24,4,-9",589,94016
94017,"-1,8,-7,13,-24,9,-14",589,94017
94018,"9,-1,-7,13,-24,9,1",589,94018
94019,"9,8,-7,13,-24,9,5",589,94019
94020,"5,-12,-7,12,-22,-12,-9",589,94020
94021,"14,-12,-7,12,-22,-12,1",589,94021
94022,"9,-2,-7,12,-22,-12,1",589,94022
94023,"9,8,2,9,-22,12,5",590,94023
94024,"-1,8,8,9,-22,-11,-14",590,94024
94025,"9,-1,8,9,-22,-11,1",590,94025
94026,"9,8,8,9,-22,-11,5",590,94026
94027,"-1,8,12,9,23,-10,-9",590,94027
94028,"-1,-12,12,9,-22,-3,-9",590,94028
94029,"5,-12,8,9,-22,-2,-9",590,94029
94030,"14,-12,8,9,-22,-2,1",590,94030
94031,"9,-2,8,9,-22,-2,1",590,94031
94032,"-1,8,8,9,-22,6,-9",590,94032
94033,"5,-12,2,-11,-12,-12,-9",590,94033
94034,"14,-12,2,-11,-12,-12,1",590,94034
94035,"9,-2,2,-11,-12,-12,1",590,94035
94036,"-1,-12,2,-11,-12,-9,-9",590,94036
94037,"-1,8,2,-11,-12,11,-9",590,94037
94038,"-1,8,2,-11,-12,13,-14",590,94038
94039,"9,-1,2,-11,-12,13,1",590,94039
94040,"9,8,2,-11,-12,13,5",590,94040
94041,"-1,8,12,12,11,-11,-14",590,94041
94042,"9,-1,12,12,11,-11,1",590,94042
94043,"9,8,12,12,11,-11,5",590,94043
94044,"-1,-12,12,12,11,-3,-9",590,94044
94045,"5,-12,12,12,11,-2,-9",590,94045
94046,"14,-12,12,12,11,-2,1",590,94046
94047,"9,-2,12,12,11,-2,1",590,94047
94048,"-1,8,12,12,11,-10,-9",590,94048
94049,"-1,8,2,22,-9,2,-9",590,94049
94050,"-1,8,2,22,-9,12,-14",590,94050
94051,"9,-1,2,22,-9,12,1",590,94051
94052,"9,8,2,22,-9,12,5",590,94052
94053,"5,-12,8,22,-10,-12,-9",590,94053
94054,"14,-12,8,22,-10,-12,1",590,94054
94055,"9,-2,8,22,-10,-12,1",590,94055
94056,"-1,-12,8,22,-10,-9,-9",590,94056
94057,"-1,8,8,22,-10,11,-9",590,94057
94058,"-1,8,8,22,-10,13,-14",590,94058
94059,"9,-1,8,22,-10,13,1",590,94059
94060,"9,8,8,22,-10,13,5",590,94060
94061,"-1,-12,8,22,-9,-14,-9",590,94061
94062,"-1,-12,2,22,-9,1,-9",590,94062
94063,"5,-12,2,22,-9,8,-9",590,94063
94064,"14,-12,2,22,-9,8,1",590,94064
94065,"9,-2,2,22,-9,8,1",590,94065
94066,"-1,8,8,22,-9,-11,-14",590,94066
94067,"9,-1,8,22,-9,-11,1",590,94067
94068,"9,8,8,22,-9,-11,5",590,94068
94069,"-1,8,12,22,11,-10,-9",590,94069
94070,"-1,-12,12,22,-9,-3,-9",590,94070
94071,"5,-12,8,22,-9,-2,-9",590,94071
94072,"14,-12,8,22,-9,-2,1",590,94072
94073,"9,-2,8,22,-9,-2,1",590,94073
94074,"-1,8,8,22,-9,6,-9",590,94074
94075,"-1,-12,8,9,-22,-14,-9",590,94075
94076,"-1,-12,2,9,-22,1,-9",590,94076
94077,"-1,-12,12,10,-22,1,-9",590,94077
94078,"-1,8,12,10,-22,2,-9",590,94078
94079,"5,-12,2,9,-22,8,-9",590,94079
94080,"5,-12,12,10,-22,8,-9",590,94080
94081,"14,-12,2,9,-22,8,1",590,94081
94082,"14,-12,12,10,-22,8,1",590,94082
94083,"9,-2,2,9,-22,8,1",590,94083
94084,"9,-2,12,10,-22,8,1",590,94084
94085,"-1,8,2,9,-22,2,-9",590,94085
94086,"-1,8,12,10,-22,12,-14",590,94086
94087,"9,-1,12,10,-22,12,1",590,94087
94088,"9,8,12,10,-22,12,5",590,94088
94089,"-1,8,2,9,-22,12,-14",590,94089
94090,"9,-1,2,9,-22,12,1",590,94090
94091,"9,-2,2,22,7,-12,1",591,94091
94092,"-1,8,8,22,5,-11,-14",591,94092
94093,"9,-1,8,22,5,-11,1",591,94093
94094,"9,8,8,22,5,-11,5",591,94094
94095,"-1,-12,2,22,7,-9,-9",591,94095
94096,"-1,-12,8,22,7,-14,-9",591,94096
94097,"5,-12,8,22,5,-2,-9",591,94097
94098,"14,-12,8,22,5,-2,1",591,94098
94099,"9,-2,8,22,5,-2,1",591,94099
94100,"-1,8,8,22,5,6,-9",591,94100
94101,"-1,8,2,22,7,11,-9",591,94101
94102,"-1,8,2,22,7,13,-14",591,94102
94103,"9,-1,2,22,7,13,1",591,94103
94104,"9,8,2,22,7,13,5",591,94104
94105,"-1,-12,8,22,5,-3,-9",591,94105
94106,"-1,8,12,22,10,-10,-9",591,94106
94107,"5,-12,2,-10,-22,-12,-9",591,94107
94108,"5,-12,2,-7,-22,-12,-9",591,94108
94109,"14,-12,2,-10,-22,-12,1",591,94109
94110,"14,-12,2,-7,-22,-12,1",591,94110
94111,"9,-2,2,-10,-22,-12,1",591,94111
94112,"9,-2,2,-7,-22,-12,1",591,94112
94113,"-1,8,12,-7,-22,-11,-14",591,94113
94114,"9,-1,12,-7,-22,-11,1",591,94114
94115,"9,8,12,-7,-22,-11,5",591,94115
94116,"-1,-12,2,-10,-22,-9,-9",591,94116
94117,"-1,-12,2,-7,-22,-9,-9",591,94117
94118,"-1,-12,12,-7,-22,-3,-9",591,94118
94119,"5,-12,12,-7,-22,-2,-9",591,94119
94120,"14,-12,12,-7,-22,-2,1",591,94120
94121,"9,-2,12,-7,-22,-2,1",591,94121
94122,"-1,-12,2,5,-22,1,-9",591,94122
94123,"-1,8,12,-7,-22,6,-9",591,94123
94124,"5,-12,2,5,-22,8,-9",591,94124
94125,"14,-12,2,5,-22,8,1",591,94125
94126,"9,-2,2,5,-22,8,1",591,94126
94127,"-1,8,2,5,-22,2,-9",591,94127
94128,"-1,8,2,5,-22,12,-14",591,94128
94129,"9,-1,2,5,-22,12,1",591,94129
94130,"9,8,2,5,-22,12,5",591,94130
94131,"-1,-12,12,5,-18,1,-9",591,94131
94132,"-1,8,12,5,-18,2,-9",591,94132
94133,"5,-12,12,5,-18,8,-9",591,94133
94134,"14,-12,12,5,-18,8,1",591,94134
94135,"9,-2,12,5,-18,8,1",591,94135
94136,"-1,8,12,5,-18,12,-14",591,94136
94137,"9,-1,12,5,-18,12,1",591,94137
94138,"9,8,12,5,-18,12,5",591,94138
94139,"-1,13,9,10,16,1,-9",591,94139
94140,"-1,13,10,-2,16,1,-9",591,94140
94141,"-1,12,9,10,16,2,-9",591,94141
94142,"-1,12,10,-2,16,2,-9",591,94142
94143,"5,13,9,10,16,8,-9",591,94143
94144,"5,13,10,-2,16,8,-9",591,94144
94145,"14,13,9,10,16,8,1",591,94145
94146,"14,13,10,-2,16,8,1",591,94146
94147,"9,-11,9,10,16,8,1",591,94147
94148,"9,-11,10,-2,16,8,1",591,94148
94149,"-1,12,9,10,16,12,-14",591,94149
94150,"-1,12,10,-2,16,12,-14",591,94150
94151,"9,9,9,10,16,12,1",591,94151
94152,"9,9,10,-2,16,12,1",591,94152
94153,"9,12,9,10,16,12,5",591,94153
94154,"9,12,10,-2,16,12,5",591,94154
94155,"5,-12,2,-10,-12,-12,-9",591,94155
94156,"14,-12,2,-10,-12,-12,1",591,94156
94157,"9,-2,2,-10,-12,-12,1",591,94157
94158,"-1,-12,2,-10,-12,-9,-9",591,94158
94159,"-1,8,2,-10,-12,11,-9",591,94159
94160,"-1,8,2,-10,-12,13,-14",591,94160
94161,"9,-1,2,-10,-12,13,1",591,94161
94162,"9,8,2,-10,-12,13,5",591,94162
94163,"-1,8,12,12,10,-11,-14",591,94163
94164,"9,-1,12,12,10,-11,1",591,94164
94165,"9,8,12,12,10,-11,5",591,94165
94166,"-1,-12,12,12,10,-3,-9",591,94166
94167,"5,-12,12,12,10,-2,-9",591,94167
94168,"14,-12,12,12,10,-2,1",591,94168
94169,"9,-2,12,12,10,-2,1",591,94169
94170,"-1,8,12,12,10,-10,-9",591,94170
94171,"-1,13,10,-17,1,1,-9",591,94171
94172,"-1,12,10,-17,1,2,-9",591,94172
94173,"5,13,10,-17,1,8,-9",591,94173
94174,"14,13,10,-17,1,8,1",591,94174
94175,"9,-11,10,-17,1,8,1",591,94175
94176,"-1,12,10,-17,1,12,-14",591,94176
94177,"9,9,10,-17,1,12,1",591,94177
94178,"9,12,10,-17,1,12,5",591,94178
94179,"5,-9,-12,-16,-10,-12,-9",591,94179
94180,"14,-9,-12,-16,-10,-12,1",591,94180
94181,"9,-3,-12,-16,-10,-12,1",591,94181
94182,"-1,-9,-12,-16,-10,-9,-9",591,94182
94183,"-1,1,-12,-16,-10,11,-9",591,94183
94184,"-1,1,-12,-16,-10,13,-14",591,94184
94185,"9,4,-12,-16,-10,13,1",591,94185
94186,"9,1,-12,-16,-10,13,5",591,94186
94187,"5,-12,8,18,5,-12,-9",591,94187
94188,"14,-12,8,18,5,-12,1",591,94188
94189,"9,-2,8,18,5,-12,1",591,94189
94190,"-1,-12,8,18,5,-9,-9",591,94190
94191,"-1,8,8,18,5,11,-9",591,94191
94192,"-1,8,8,18,5,13,-14",591,94192
94193,"9,-1,8,18,5,13,1",591,94193
94194,"9,8,8,18,5,13,5",591,94194
94195,"5,-12,2,22,7,-12,-9",591,94195
94196,"14,-12,2,22,7,-12,1",591,94196
94197,"5,-12,2,5,-12,-12,-9",592,94197
94198,"14,-12,2,5,-12,-12,1",592,94198
94199,"9,-2,2,5,-12,-12,1",592,94199
94200,"-1,8,12,-7,-12,-11,-14",592,94200
94201,"9,-1,12,-7,-12,-11,1",592,94201
94202,"9,8,12,-7,-12,-11,5",592,94202
94203,"-1,-12,2,5,-12,-9,-9",592,94203
94204,"-1,-12,12,-7,-12,-3,-9",592,94204
94205,"5,-12,12,-7,-12,-2,-9",592,94205
94206,"14,-12,12,-7,-12,-2,1",592,94206
94207,"9,-2,12,-7,-12,-2,1",592,94207
94208,"-1,8,12,-7,-12,6,-9",592,94208
94209,"-1,8,2,5,-12,11,-9",592,94209
94210,"-1,8,2,5,-12,13,-14",592,94210
94211,"9,-1,2,5,-12,13,1",592,94211
94212,"9,8,2,5,-12,13,5",592,94212
94213,"-1,-12,12,-10,-9,1,-9",592,94213
94214,"-1,8,12,-10,-9,2,-9",592,94214
94215,"5,-12,12,-10,-9,8,-9",592,94215
94216,"14,-12,12,-10,-9,8,1",592,94216
94217,"9,-2,12,-10,-9,8,1",592,94217
94218,"-1,8,12,-10,-9,12,-14",592,94218
94219,"9,-1,12,-10,-9,12,1",592,94219
94220,"9,8,12,-10,-9,12,5",592,94220
94221,"-1,13,10,-12,1,1,-9",592,94221
94222,"-1,12,10,-12,1,2,-9",592,94222
94223,"5,13,10,-12,1,8,-9",592,94223
94224,"14,13,10,-12,1,8,1",592,94224
94225,"9,-11,10,-12,1,8,1",592,94225
94226,"-1,12,10,-12,1,12,-14",592,94226
94227,"9,9,10,-12,1,12,1",592,94227
94228,"9,12,10,-12,1,12,5",592,94228
94229,"5,-12,2,12,7,-12,-9",592,94229
94230,"14,-12,2,12,7,-12,1",592,94230
94231,"9,-2,2,12,7,-12,1",592,94231
94232,"-1,8,12,12,5,-11,-14",592,94232
94233,"9,-1,12,12,5,-11,1",592,94233
94234,"9,8,12,12,5,-11,5",592,94234
94235,"-1,-12,2,12,7,-9,-9",592,94235
94236,"-1,-12,12,12,5,-3,-9",592,94236
94237,"5,-12,12,12,5,-2,-9",592,94237
94238,"14,-12,12,12,5,-2,1",592,94238
94239,"9,-2,12,12,5,-2,1",592,94239
94240,"-1,8,12,12,5,6,-9",592,94240
94241,"-1,8,2,12,7,11,-9",592,94241
94242,"-1,8,2,12,7,13,-14",592,94242
94243,"9,-1,2,12,7,13,1",592,94243
94244,"9,8,2,12,7,13,5",592,94244
94245,"5,-12,8,9,10,-12,-9",592,94245
94246,"14,-12,8,9,10,-12,1",592,94246
94247,"9,-2,8,9,10,-12,1",592,94247
94248,"-1,-12,8,9,10,-9,-9",592,94248
94249,"-1,8,8,9,10,11,-9",592,94249
94250,"-1,8,8,9,10,13,-14",592,94250
94251,"9,-1,8,9,10,13,1",592,94251
94252,"9,8,8,9,10,13,5",592,94252
94253,"5,-12,2,2,-12,-12,-9",593,94253
94254,"5,-9,11,8,-12,-12,-9",593,94254
94255,"14,-12,2,2,-12,-12,1",593,94255
94256,"14,-9,11,8,-12,-12,1",593,94256
94257,"9,-3,11,8,-12,-12,1",593,94257
94258,"9,-2,2,2,-12,-12,1",593,94258
94259,"-1,1,13,8,-12,-11,-14",593,94259
94260,"-1,8,12,2,-12,-11,-14",593,94260
94261,"9,-1,12,2,-12,-11,1",593,94261
94262,"9,4,13,8,-12,-11,1",593,94262
94263,"9,1,13,8,-12,-11,5",593,94263
94264,"9,8,12,2,-12,-11,5",593,94264
94265,"-1,-12,2,2,-12,-9,-9",593,94265
94266,"-1,-9,11,8,-12,-9,-9",593,94266
94267,"-1,-12,12,2,-12,-3,-9",593,94267
94268,"-1,-9,13,8,-12,-3,-9",593,94268
94269,"5,-12,12,2,-12,-2,-9",593,94269
94270,"5,-9,13,8,-12,-2,-9",593,94270
94271,"14,-12,12,2,-12,-2,1",593,94271
94272,"14,-9,13,8,-12,-2,1",593,94272
94273,"9,-3,13,8,-12,-2,1",593,94273
94274,"9,-2,12,2,-12,-2,1",593,94274
94275,"-1,1,13,8,-12,6,-9",593,94275
94276,"-1,8,12,2,-12,6,-9",593,94276
94277,"-1,1,11,8,-12,11,-9",593,94277
94278,"-1,8,2,2,-12,11,-9",593,94278
94279,"-1,1,11,8,-12,13,-14",593,94279
94280,"-1,8,2,2,-12,13,-14",593,94280
94281,"9,-1,2,2,-12,13,1",593,94281
94282,"9,4,11,8,-12,13,1",593,94282
94283,"9,1,11,8,-12,13,5",593,94283
94284,"9,8,2,2,-12,13,5",593,94284
94285,"5,-12,8,9,-11,-12,-9",593,94285
94286,"14,-12,8,9,-11,-12,1",593,94286
94287,"9,-2,8,9,-11,-12,1",593,94287
94288,"-1,-12,8,9,-11,-9,-9",593,94288
94289,"-1,8,8,9,-11,11,-9",593,94289
94290,"-1,8,8,9,-11,13,-14",593,94290
94291,"9,-1,8,9,-11,13,1",593,94291
94292,"9,8,8,9,-11,13,5",593,94292
94293,"-1,-12,12,11,-9,1,-9",593,94293
94294,"-1,-9,13,-12,-9,1,-9",593,94294
94295,"-1,1,13,-12,-9,2,-9",593,94295
94296,"-1,8,12,11,-9,2,-9",593,94296
94297,"5,-12,12,11,-9,8,-9",593,94297
94298,"5,-9,13,-12,-9,8,-9",593,94298
94299,"14,-12,12,11,-9,8,1",593,94299
94300,"14,-9,13,-12,-9,8,1",593,94300
94301,"9,-3,13,-12,-9,8,1",593,94301
94302,"9,-2,12,11,-9,8,1",593,94302
94303,"-1,1,13,-12,-9,12,-14",593,94303
94304,"-1,8,12,11,-9,12,-14",593,94304
94305,"9,-1,12,11,-9,12,1",593,94305
94306,"9,4,13,-12,-9,12,1",593,94306
94307,"9,1,13,-12,-9,12,5",593,94307
94308,"9,8,12,11,-9,12,5",593,94308
94309,"-1,-12,12,13,-3,1,-9",593,94309
94310,"-1,8,12,13,-3,2,-9",593,94310
94311,"5,-12,12,13,-3,8,-9",593,94311
94312,"14,-12,12,13,-3,8,1",593,94312
94313,"9,-2,12,13,-3,8,1",593,94313
94314,"-1,8,12,13,-3,12,-14",593,94314
94315,"9,-1,12,13,-3,12,1",593,94315
94316,"9,8,12,13,-3,12,5",593,94316
94317,"5,-12,2,12,-2,-12,-9",593,94317
94318,"14,-12,2,12,-2,-12,1",593,94318
94319,"9,-2,2,12,-2,-12,1",593,94319
94320,"-1,8,12,12,-2,-11,-14",593,94320
94321,"9,-1,12,12,-2,-11,1",593,94321
94322,"9,8,12,12,-2,-11,5",593,94322
94323,"-1,-12,2,12,-2,-9,-9",593,94323
94324,"-1,-12,12,12,-2,-3,-9",593,94324
94325,"5,-12,12,12,-2,-2,-9",593,94325
94326,"14,-12,12,12,-2,-2,1",593,94326
94327,"9,-2,12,12,-2,-2,1",593,94327
94328,"-1,8,12,12,-2,6,-9",593,94328
94329,"-1,8,2,12,-2,11,-9",593,94329
94330,"-1,8,2,12,-2,13,-14",593,94330
94331,"9,-1,2,12,-2,13,1",593,94331
94332,"9,8,2,12,-2,13,5",593,94332
94333,"-1,13,9,13,1,1,-9",593,94333
94334,"-1,12,9,13,1,2,-9",593,94334
94335,"5,13,9,13,1,8,-9",593,94335
94336,"14,13,9,13,1,8,1",593,94336
94337,"9,-11,9,13,1,8,1",593,94337
94338,"-1,12,9,13,1,12,-14",593,94338
94339,"9,9,9,13,1,12,1",593,94339
94340,"9,12,9,13,1,12,5",593,94340
94341,"5,13,3,12,8,-12,-9",593,94341
94342,"14,13,3,12,8,-12,1",593,94342
94343,"9,-11,3,12,8,-12,1",593,94343
94344,"-1,12,9,12,8,-11,-14",593,94344
94345,"9,9,9,12,8,-11,1",593,94345
94346,"9,12,9,12,8,-11,5",593,94346
94347,"-1,13,3,12,8,-9,-9",593,94347
94348,"-1,13,9,12,8,-3,-9",593,94348
94349,"5,13,9,12,8,-2,-9",593,94349
94350,"14,13,9,12,8,-2,1",593,94350
94351,"9,-11,9,12,8,-2,1",593,94351
94352,"-1,12,9,12,8,6,-9",593,94352
94353,"-1,12,3,12,8,11,-9",593,94353
94354,"-1,12,3,12,8,13,-14",593,94354
94355,"9,9,3,12,8,13,1",593,94355
94356,"9,12,3,12,8,13,5",593,94356
94357,"5,13,-1,9,12,-12,-9",593,94357
94358,"14,13,-1,9,12,-12,1",593,94358
94359,"9,-11,-1,9,12,-12,1",593,94359
94360,"-1,13,-1,9,12,-9,-9",593,94360
94361,"-1,12,-1,9,12,11,-9",593,94361
94362,"-1,12,-1,9,12,13,-14",593,94362
94363,"9,9,-1,9,12,13,1",593,94363
94364,"9,12,-1,9,12,13,5",593,94364
94365,"5,-12,8,3,13,-12,-9",593,94365
94366,"5,-9,-12,-1,13,-12,-9",593,94366
94367,"14,-12,8,3,13,-12,1",593,94367
94368,"14,-9,-12,-1,13,-12,1",593,94368
94369,"9,-3,-12,-1,13,-12,1",593,94369
94370,"9,-2,8,3,13,-12,1",593,94370
94371,"-1,-12,8,3,13,-9,-9",593,94371
94372,"-1,-9,-12,-1,13,-9,-9",593,94372
94373,"-1,1,-12,-1,13,11,-9",593,94373
94374,"-1,8,8,3,13,11,-9",593,94374
94375,"-1,1,-12,-1,13,13,-14",593,94375
94376,"-1,8,8,3,13,13,-14",593,94376
94377,"9,-1,8,3,13,13,1",593,94377
94378,"9,4,-12,-1,13,13,1",593,94378
94379,"9,1,-12,-1,13,13,5",593,94379
94380,"9,8,8,3,13,13,5",593,94380
94381,"9,8,8,3,11,13,5",594,94381
94382,"-1,12,-1,9,8,-11,-14",594,94382
94383,"9,9,-1,9,8,-11,1",594,94383
94384,"9,12,-1,9,8,-11,5",594,94384
94385,"-1,13,-1,9,12,-3,-9",594,94385
94386,"-1,13,9,9,8,-3,-9",594,94386
94387,"5,13,-1,9,8,-2,-9",594,94387
94388,"14,13,-1,9,8,-2,1",594,94388
94389,"9,-11,-1,9,8,-2,1",594,94389
94390,"-1,12,9,9,12,-10,-9",594,94390
94391,"-1,1,-12,-1,-12,-11,-14",594,94391
94392,"-1,8,12,-7,13,-11,-14",594,94392
94393,"-1,8,8,3,-12,-11,-14",594,94393
94394,"9,-1,12,-7,13,-11,1",594,94394
94395,"9,-1,8,3,-12,-11,1",594,94395
94396,"9,4,-12,-1,-12,-11,1",594,94396
94397,"9,1,-12,-1,-12,-11,5",594,94397
94398,"9,8,12,-7,13,-11,5",594,94398
94399,"9,8,8,3,-12,-11,5",594,94399
94400,"-1,1,13,-1,13,-10,-9",594,94400
94401,"-1,8,12,-7,13,-10,-9",594,94401
94402,"-1,-12,12,-7,13,-3,-9",594,94402
94403,"-1,-12,12,3,-12,-3,-9",594,94403
94404,"-1,-9,13,-1,-12,-3,-9",594,94404
94405,"5,-12,12,-7,13,-2,-9",594,94405
94406,"5,-12,8,3,-12,-2,-9",594,94406
94407,"5,-9,-12,-1,-12,-2,-9",594,94407
94408,"14,-12,12,-7,13,-2,1",594,94408
94409,"14,-12,8,3,-12,-2,1",594,94409
94410,"14,-9,-12,-1,-12,-2,1",594,94410
94411,"9,-3,-12,-1,-12,-2,1",594,94411
94412,"9,-2,12,-7,13,-2,1",594,94412
94413,"9,-2,8,3,-12,-2,1",594,94413
94414,"-1,1,-12,-1,-12,6,-9",594,94414
94415,"-1,8,8,3,-12,6,-9",594,94415
94416,"5,-12,2,14,-12,-12,-9",594,94416
94417,"5,-9,11,-1,-12,-12,-9",594,94417
94418,"14,-12,2,14,-12,-12,1",594,94418
94419,"14,-9,11,-1,-12,-12,1",594,94419
94420,"9,-3,11,-1,-12,-12,1",594,94420
94421,"9,-2,2,14,-12,-12,1",594,94421
94422,"-1,-12,8,3,-12,-14,-9",594,94422
94423,"-1,-9,-12,-1,-12,-14,-9",594,94423
94424,"-1,-12,2,14,-12,-9,-9",594,94424
94425,"-1,-9,11,-1,-12,-9,-9",594,94425
94426,"-1,1,11,-1,-12,11,-9",594,94426
94427,"-1,8,2,14,-12,11,-9",594,94427
94428,"-1,1,11,-1,-12,13,-14",594,94428
94429,"-1,8,2,14,-12,13,-14",594,94429
94430,"9,-1,2,14,-12,13,1",594,94430
94431,"9,4,11,-1,-12,13,1",594,94431
94432,"9,1,11,-1,-12,13,5",594,94432
94433,"9,8,2,14,-12,13,5",594,94433
94434,"-1,8,12,9,-11,-10,-9",594,94434
94435,"5,-9,11,-12,-9,-12,-9",594,94435
94436,"14,-9,11,-12,-9,-12,1",594,94436
94437,"9,-3,11,-12,-9,-12,1",594,94437
94438,"-1,1,13,8,-9,-11,-14",594,94438
94439,"-1,8,12,2,-9,-11,-14",594,94439
94440,"9,-1,12,2,-9,-11,1",594,94440
94441,"9,4,13,8,-9,-11,1",594,94441
94442,"9,1,13,8,-9,-11,5",594,94442
94443,"9,8,12,2,-9,-11,5",594,94443
94444,"-1,-9,11,-12,-9,-9,-9",594,94444
94445,"-1,-12,12,2,-9,-3,-9",594,94445
94446,"-1,-9,13,8,-9,-3,-9",594,94446
94447,"5,-12,12,2,-9,-2,-9",594,94447
94448,"5,-9,13,8,-9,-2,-9",594,94448
94449,"14,-12,12,2,-9,-2,1",594,94449
94450,"14,-9,13,8,-9,-2,1",594,94450
94451,"9,-3,13,8,-9,-2,1",594,94451
