id,design_vector,id_in_matlab
482,0000000000001100000000001101000000000000100000000001010000000000100100,482
483,0000000000111100000000110001000000000011100000000101000000000010010010,483
484,0000000000111100000000110001000000010001100000000101000000000001011010,484
485,0000000001111100000001100001000000100011100000001010000000000010110010,485
486,0000000001111100000000100011000000110111000000010110000000000011101100,486
487,0000000000111100000000010011000000011011000000000111000000000000111100,487
488,0000000000111100000000010011000000011011000000001011000000000001110100,488
489,0000000000111100000000010011000000011011000000000111000000000000110100,489
490,0000000000011100000000001011000000001101000000000101100000000000111100,490
491,0000000000111100000000010011000000011011000000001011000000000001111100,491
492,0000000000111100000000010011000000011011000000001011000000000001110000,492
493,0000000000011100000000001011000000001101000000000101100000000000111000,493
494,0000000001111100000000100011000000110111000000010110000000000011100100,494
495,0000000000111100000000110011000000110011000000001111000000000001110100,495
496,0000000000111100000000110011000000110011000000010111000000000011110100,496
497,0000000000111100000000110011000000110011000000010111000000000011110000,497
498,0000000000011100000000011011000000011001000000001011100000000001111000,498
499,0000000001111100000001100011000001100111000000101110000000000111100100,499
500,0000000000111100000000110011000000010001000000001011000000000001110000,500
501,0000000001111100000000100111000000010110000000000110000100000000101001,501
502,0000000000111100000000010111000000001010000000000101000100000000110001,502
503,0000000001111100000001100011000000100011000000010110000000000011100000,503
504,0000000000111100000000000011000000001101000000000100000000000010010100,504
505,0000000000011100000000000011000000000111000000000000100000000000110100,505
506,0000000000011100000000000011000000000111000000000010000000000001001100,506
507,0000000000011100000000000011000000000111000000000000100000000000110000,507
508,0000000000011100000000000011000000000011000000000001000000000000101100,508
509,0000000000111100000000000011000000000101000000000010000000000001010100,509
510,0000000000111100000000000011000000000101000000000010000000000001010000,510
511,0000000000011100000000000011000000000111000000000010000000000001001000,511
512,0000000000011100000000000011000000000011000000000001000000000000101000,512
513,0000000000111100000000000011000000001101000000000100000000000010010000,513
514,0000000000001100000000000101000000000010100000000000100000000000110000,514
515,0000000000011100000000001001000000000000100000000001000000000001100000,515
516,0000000000001100000000000101000000000010100000000001000000000001100000,516
517,0000000000011100000000001001000000001100100000000001000000000001010100,517
518,0000000000011100000000001001000000000100100000000001000000000000110100,518
519,0000000000001100000000000101000000000000100000000000100000000000110000,519
520,0000000000011100000000000011000000000011000000000000100000000000110000,520
521,0000000000011100000000000011000000000001000000000000100000000000110000,521
522,0000000000011100000000001001000000000100100000000010000000000011000000,522
523,0000000000111100000000010001000000001000100000000010000000000001100100,523
524,0000000000111100000000010001000000011000100000000010000000000010100100,524
525,0000000001111100000000100011000000010011000000001010000000000001100100,525
526,0000000000111100000000010011000000001001000000000101000000000000110100,526
527,0000000000111100000000010011000000001001000000000101000000000000110000,527
528,0000000001111100000000100011000000010011000000001010000000000001100000,528
529,0000000000011100000000011001000000000000100000000010100000000001001000,529
530,0000000000111100000000010011000000001001000000000011000000000000011000,530
531,0000000000011100000000001011000000000001000000000001100000000000101000,531
532,0000000000111100000000110001000000000001100000000101000000000010010000,532
533,0000000000111100000000110001000000010000100000000101000000000001010100,533
534,0000000001111100000001100001000000100001100000001010000000000010101000,534
535,0000000001111100000000100011000000110011000000010010000000000011100100,535
536,0000000000111100000000010011000000011011000000000011000000000001011100,536
537,0000000000111100000000010011000000011011000000001001000000000001110100,537
538,0000000000111100000000010011000000011011000000000011000000000001010100,538
539,0000000000011100000000001011000000001101000000000100100000000000111100,539
540,0000000000111100000000010011000000011001000000001001000000000001110100,540
541,0000000000111100000000010011000000011001000000001001000000000001110000,541
542,0000000000111100000000010011000000011011000000001001000000000001110000,542
543,0000000000011100000000001011000000001101000000000100100000000000111000,543
544,0000000001111100000000100011000000110011000000010010000000000011100000,544
545,0000000000111100000000110011000000110011000000000111000000000010110100,545
546,0000000000111100000000110011000000110001000000010011000000000011110000,546
547,0000000000111100000000110011000000110011000000010011000000000011110000,547
548,0000000000011100000000011011000000011001000000001001100000000001111000,548
549,0000000001111100000000100111000000110110000000000110000100000010101001,549
550,0000000000111100000000010111000000011010000000001001000100000001110001,550
551,0000000001111100000001100011000001100011000000100110000000000111100000,551
552,0000000000111100000000010011000000011011000000000111000000000011110100,552
553,0000000001111100000000100011000000110111000000001110000000000111100100,553
554,0000000001111100000000100011000000110011000000001110000000000011110100,554
555,0000000011111100000001000011000001100111000000011100000000000111100100,555
556,0000000001111100000001100111000011100110000000011110000100001111101000,556
557,0000000011111100000011000111000111001110000000111100000100011111001000,557
558,0000000011111100000001000111000011101110000000011100000100001111011000,558
559,0000000001111100000000100111000001110110000000001110000100000111111000,559
560,0000000011111100000001000111000011101110000000011100000100001111001000,560
561,0000000000111100000000110011000000110011000000001111000000000111010100,561
562,0000000001111100000001100011000001100111000000011110000000001110100100,562
563,0000000001111100000001100011000001101011000000011110000000000111110100,563
564,0000000011111100000011000011000011010111000000111100000000001111100100,564
565,0000000000111100000000110011000000110011010000001111000100000011110100,565
566,0000000000111100000000110011000001110001000000001111000100000111110000,566
567,0000000000111100000000110011000001110011000000001111000100000111110000,567
568,0000000000011100000000011011000000111001000000000111100100000011111000,568
569,0000000001111100000000100111000000110110010000001110001100000011101010,569
570,0000000000111100000000010111000000111010000000000111001100000011110001,570
571,0000000001111100000001100011000011100011000000011110000100001111100000,571
572,0000000000111100000000000011000000111101000000000011000100000101110100,572
